Band,Genre,Subgenre,Song Title,Lyrics
Rosetta,Metal,Post-Metal,Rosetta,"[Intro]DiegoBankroll got it[Pre-Chorus]I poured a four in my Sprite and lil' baby, she told me that I gotta do betterStuck in my ways and I'm never gon' change, you can hate on me youngin that know betterSpeakin' your language in love, I don't give a fuck so I'm callin' you RosettaWhen it rain, double R's are my umbrella, I've known the pain, now I'm lookin' for a vendetta[Chorus]Red roses on your pedestalPut my pain inside a BackwoodFuck game is exceptionalI've been thinking you was skepticalRed roses on your pedestalPut my pain inside a BackwoodFuck game is exceptionalI've been thinking you was skeptical[Verse 1]Woah (Woah)Bad thang, rock star, shawty gon' be dancin' with the starsThat bitch a groupie, only reason why I got my scarsI'm so high, Moonrocks to the face, I'm on MarsYou don't want no war[Pre-Chorus]I poured a four in my Sprite and lil' baby, she told me that I gotta do betterStuck in my ways and I'm never gon' change, you can hate on me youngin that know betterSpeakin' your language in love, I don't give a fuck so I'm callin' you RosettaWhen it rain, double R's are my umbrella, I've known the pain, now I'm lookin' for a vendetta[Chorus]Red roses on your pedestalPut my pain inside a BackwoodFuck game is exceptionalI've been thinking you was skepticalRed roses on your pedestalPut my pain inside a BackwoodFuck game is exceptionalI've been thinking you was skeptical[Verse 2]She in a SRT, no City Girl, but shawty pull upFreddy got a K, it's not a RugerShe like Aaliyah with a little bit of DuaH-Town Whitney jet to Dallas, we with LukaDancin' with the starsShawty trippin' that she fuckin' with a starI been working on getting a AudemarsIn the castle with some white hoes, Harold and Kumar[Pre-Chorus]I poured a four in my Sprite and lil' baby, she told me that I gotta do betterStuck in my ways and I'm never gon' change, you can hate on me youngin that know betterSpeakin' your language in love, I don't give a fuck so I'm callin' you RosettaWhen it rain, double R's are my umbrella, I've known the pain, now I'm lookin' for a vendetta[Chorus]Red roses on your pedestalPut my pain inside a BackwoodFuck game is exceptionalI've been thinking you was skepticalRed roses on your pedestalPut my pain inside a BackwoodFuck game is exceptionalI've been thinking you was skeptical"
Alcest,Metal,Post-Metal,Sapphire,"[Instrumental, improvised lyrics]"
Alcest,Metal,Post-Metal,Kodama,"[Instrumental, improvised lyrics]"
Alcest,Metal,Post-Metal,Sur l’océan couleur de fer,"Sur l'océan couleur de ferPleurait un choeur immenseEt ces longs cris dont la démenceSemble percer l'enferEt puis la mort, et le silenceMontant comme un mur noirParfois au loin se laissait voirUn feu qui se balance"
Alcest,Metal,Post-Metal,Souvenirs d’un Autre Monde,"[Verse 1]D'où je viens le temps n'existe pasLes secondes deviennent des heuresLes années, de courts instant sitôt envolésEt nos mots trompeurs sont remplacésPar la musique et les couleursQui flottent commes des parfums dans l'air ambré[Verse 2]""N'aie crainte, à présent tout est finiBrise les chaînes de tes peurs mortellesPour à jamais en être libéréEt retrouver la quiétude passéeN'aie crainte, à présent tout est finiLaisse couler tes larmes une dernière foisPour à jamais en être libéréEt rejoins le monde d'où tu viens""[Outro]"
Alcest,Metal,Post-Metal,Autre temps,[Verse 1]Une prière lointaine que porte le vent du soirAnime les feuilles dans leur danse alanguieC'est le chant des vieux arbres entonné pour toiPour ces bois obscurs maintenant endormis[Refrain]Ah... Ih...Ah... Ih...[Verse 2]Sans nous attendre tant de saisons ont passéLes feuilles dorées s'en allant mourir à terreRenaîtront un jour sous un ciel radieuxMais notre monde érodé restera le même[Bridge]Et demain toi et moi serons partisDemain toi et moi serons partisSans nous attendreTant de saisons ont passé[Refrain]Ah... Ih...Ah... Ih...
Alcest,Metal,Post-Metal,Protection,"[Verse 1]La nuit comme une toile suspendue s'effondreEt j’entends en moi des rugissementsEt je me débats, je me débatsContre les ombres qui nous transpercent de part en part[Verse 2]Les houles de la mer sont une armureNous protégeant lorsque le jour s'étrangleTant d'armes, tant de lames glacialesPour affronter les fauves en nous grondant"
Alcest,Metal,Post-Metal,Eclosion,Déchire la peau épaisseQui pèse sur mes épaulesDétache-la pour moiMembre par membrePièce par pièceJe veux te montrer qui je suisAu delà de mon corpsAu delà de ma chairTe laisser entrevoirMes éctats limpidesNon humainsRegarde-moiTel que je suisEt accepte-moiNe les laisse pasMe voler mon âmeNe les laisse pas la ternirPierce the thick skinThat weighs upon my shouldersTear it off of meLimb by limbPiece by pieceSo I may show you who I amBeyond my bodyBeyond my fleshSo you may catch a glimpseOf my non-humanShards of lightBehold meAs I amAnd embrace meDo not let themRob me of my soulDo not let them tarnish it
Alcest,Metal,Post-Metal,Oiseaux de proie,Corps éthérésVêtus de serpentineQue portent des mainsAux griffes acéréesMonstres chassant gorgésDe rage primitiveRangés aux piedsDes arbres qui respirentTerre meurtrieMalade en son seinGrondant et versantSon souffle volcaniqueOiseaux de proieEn armée d’enfants-bêtesQui s’apprêtent à vengerLeur mère à l’agonie
Alcest,Metal,Post-Metal,Là où naissent les couleurs nouvelles,"J'ai toujours vécu ici pourtantTel un étranger errantSur cette terre, esseuléEn perpétuel détachementJ'entends en moi l'appel d'un autre universQui résonne amèrementLes yeux rivés vers le cielPortant le fardeau de mon corpsJe perçois ma demeurePerdue dans les nuéesTrop de pesanteur ici, de bras obstinésRetenant les esprits voyageursSur le point de s'échapperD'ici bas je perçois ma demeureSes prairies éternellesPerdues dans les nuéesLà où naissent les couleurs nouvellesLà où mon coeur et mon âme sont restés"
Alcest,Metal,Post-Metal,Écailles de lune - Part 1,"La lumière de juillet s'eteint sur les grèves et songeur, je laisse mes pensées se perdre à l'horizon flamboyantLa rumeur des vagues m'apaise, je profite de cet instant précieux, invitant la chaude brise marine à raviver me sens alanguisHanté par le mirage des jours heureux j'attends que naissent au large les échos de la nuitMes pensées se noient à l'horizon"
Amenra,Metal,Post-Metal,A Solitary Reign,I see distance in your eyesBury meTo sleep tonightYour touch divineI saw distance in your eyesHe came to claimWhat was hisAnd for years you livedA solitary reignI retracedMy steps to your embraceI wanted you to stayYet you died awayYour touch dividesI see distance inIn your eyesPlease sing me to sleep tonightAnd for years you livedA solitary reignYour touch divineThe distance in your eyesYou reside in meThe sacrificeLike blood seeping throughYour old woundsI am your old woundYou took your leaveA new life to leadTorn from youInside of youMother mineThe most beautiful eyes I could look intoI now see distance in your eyesYou lived a solitary reignAnd to all that ever matteredTo all I ever lovedA solitary reign
Amenra,Metal,Post-Metal,Children of the Eye,"[Verse 1]No one ever'll leave me behindCast no shadowLight is too profoundI am the wayAll stars alignA new reignUncrownedWith wounds adorned, we stand in lineRiver of blood that leads to the shrineHand in hand, side by sideWe look our gods dead in the eyeShaved for burialSoul lost insideAnoint my skin, nothing to hideTake the first step in the funeral pyreTruth fireUpon me[Verse 2]Reside in meI am the coldThe barren treeReside in meI am the fire no one can overseeNot unto meNot unto meNot unto meTruth fireEngulfing all of me[Bridge]One tear at a timeYou are a threat to myFlood trenchesDredge remnants of my pastWash away my longing for me to be aliveFlood trenchesDredge remnants of my pastWash away my longing for me to be alive[Verse 3]Come rain, wash us all awayFirst wave, nothing will remainDrift ashoreForever moreDrift ashoreForever moreForever moreToo coldTo drown inNo moreNo moreThe deepAllowed inNo moreNo more"
Amenra,Metal,Post-Metal,Plus Près De Toi,"Suis moi en enferJe suis ta lumièreSuis moi, maintenant plus que hierJe suis ta dernière prièreJe viens des lieux solitairesSuis moi en enferJe suis ta lumièreSuis moi, maintenant plus que hierJe suis ta dernière prièreJe viens des lieux solitairesJe te cherche toujoursJe te cherche partoutBien á vousEt dans mon coeur j'emporterai..La solitideEt en revenant ke n'ai jamais cru qu'enSilence je t'avais perduEt la désespérenceLa désespérenceLa désespérenceEt dans mon coeur j'emporteraiLa désespérenceEt dans mon coeur j'emporteraiLa désespérenceLa désespérencePlus loinLe bonheurInutileAu boutDemainBelle comme toutLèves toiSois reconnueLèves toiLèves toiLèves toiSois reconnueLèves toiSois reconnueChaque jourJe suis plus près de toi"
Amenra,Metal,Post-Metal,Razoreater,"I'll never kneel downClaws are too sharpLet (no) hand hold me downLet no foot mark my groundThe day when pain is fleshSinceThat day onIt had, it had begunThe windowHand me the razorFeed me the painHeee heee heeeThe windowOooh uuuh aaahI'll be bathing in blood flow and I, I call my ownOnly then I wish I had no, no glory I will fallSeek truth and you will find meStay close and you will seeSpeak silence and you will hear meStay close and you will seeThat light will always reign over, over your shadowYou will never die like I dieYour fire will always be in me, you will always beA part of meThe heart of me"
Amenra,Metal,Post-Metal,Diaken,"Tongues tiedI abideIn serpents' eyesMy demiseAnd cast asideI will abideIn absenceIn silenceNo solid ground to be foundBlood to the rootI don't belongI played my ropeI gave up on hopeAll aloneI kept my head up highAt least I triedWhen I keep my eyes closed, I'm in your arms againAnd when I keep my head down, it feels like I am home againWhen was the last time there, this is all too much to bearStill I keep my eyes closed, I'm in your arms againMemories dissolve, and I am alone againAnd when I open my eyes, I am alone againEver tried, ever failedYou for hours, you for yearsIn your arms againFor hours, for yearsIn your arms again"
Amenra,Metal,Post-Metal,Wear My Crown,"I am your silence deafeningThat silence deafeningHow you will wear my crownMy heir my blood my hands in timeRoot your faith in solid groundAlways see everythingBelieve in yourself profoundI am silence disappearingYour silence deafeningAnd you will wear my crownAnd you will make my world your ownAll the prayers in the worldWon't bring me backBut I know I will be safeInside your heartThere will be sinnersThere will be saintsThat cross your pathBut don't lose heart now, loveYou will be alright"
Amenra,Metal,Post-Metal,Spijt,"Vergif, vergeven, de aarde belevenSpijt, geef me de kansEn met het hoofd gehevenBeëindig ik mijn dansAlleenMoeder ziel alleen"
